"","Dt","DE_SIN","Gn","DNA","Exp","Imp","years","meses","dias_sem","year_month","dia_mes"
"9349",2004-02-16,132742483.99,138105852.5,227360,5590728.51,NA,2004,"2","lunes",feb. 2004,29
"9350",2004-02-17,135169803.15,140561812.1,253060,5645068.95,NA,2004,"2","martes",feb. 2004,29
"9351",2004-02-18,136722024.56,142267449.37,74870,5620294.81,NA,2004,"2","miércoles",feb. 2004,29
"9352",2004-02-19,136290615.36,141637345.2,296650,5643379.84,NA,2004,"2","jueves",feb. 2004,29
"9353",2004-02-20,133943145.79,139227850.94,314120,5598825.15,NA,2004,"2","viernes",feb. 2004,29
"9354",2004-02-21,125977281.3,131328655.3,205810,5557184,NA,2004,"2","sábado",feb. 2004,29
"9355",2004-02-22,111383989.51,116680212.71,272670,5568893.2,NA,2004,"2","domingo",feb. 2004,29
"9356",2004-02-23,129856201.56,135305418.22,102730,5551946.66,NA,2004,"2","lunes",feb. 2004,29
"9357",2004-02-24,130939519.83,136412818.75,137770,5611068.92,NA,2004,"2","martes",feb. 2004,29
"9358",2004-02-25,132884568.37,138177581.82,312280,5605293.45,NA,2004,"2","miércoles",feb. 2004,29
"9359",2004-02-26,134189890.53,139554031.15,205180,5569320.62,NA,2004,"2","jueves",feb. 2004,29
"9360",2004-02-27,133860623.38,139254493.43,197630,5591500.05,NA,2004,"2","viernes",feb. 2004,29
"9361",2004-02-28,125498894.04,131000438.38,53360,5554904.34,NA,2004,"2","sábado",feb. 2004,29
"9362",2004-02-29,111470120.37,116943203.98,62580,5535663.61,NA,2004,"2","domingo",feb. 2004,29
"9363",2004-03-01,130180027.44,135744550.48,33500,5598023.04,NA,2004,"3","lunes",mar. 2004,31
"9364",2004-03-02,132944859.44,138474462.38,86540,5616142.94,NA,2004,"3","martes",mar. 2004,31
"9365",2004-03-03,132332458.95,137720977.4,146090,5534608.45,NA,2004,"3","miércoles",mar. 2004,31
"9366",2004-03-04,133389411.2,138864654.28,105470,5580713.08,NA,2004,"3","jueves",mar. 2004,31
"9367",2004-03-05,134029051.99,139407439.64,144460,5522847.65,NA,2004,"3","viernes",mar. 2004,31
"9368",2004-03-06,124953326.62,130336133.26,134730,5517536.64,NA,2004,"3","sábado",mar. 2004,31
"9369",2004-03-07,111223339.23,116825724.87,15880,5618265.64,NA,2004,"3","domingo",mar. 2004,31
"9370",2004-03-08,131723670.39,137272888.98,23400,5572618.59,NA,2004,"3","lunes",mar. 2004,31
"9371",2004-03-09,135017187.72,140504580.48,87070,5574462.76,NA,2004,"3","martes",mar. 2004,31
"9372",2004-03-10,134740709.69,140299082.47,56550,5614922.78,NA,2004,"3","miércoles",mar. 2004,31
"9373",2004-03-11,134821899.78,140206272.15,96690,5481062.37,NA,2004,"3","jueves",mar. 2004,31
"9374",2004-03-12,134727041.47,136982224.86,80840,2350166.69,14143.3,2004,"3","viernes",mar. 2004,31
"9375",2004-03-13,125402418.94,123918770.42,451630,NA,1032018.52,2004,"3","sábado",mar. 2004,31
"9376",2004-03-14,112727394.66,113106649.04,191510,756750.02,185985.64,2004,"3","domingo",mar. 2004,31
"9377",2004-03-15,133332739.22,135982493.47,65890,2721366.66,5722.41,2004,"3","lunes",mar. 2004,31
"9378",2004-03-16,135004442.01,135515342,421940,936433.77,3593.78,2004,"3","martes",mar. 2004,31
"9379",2004-03-17,137232682.36,142666248.29,46800,5480365.93,NA,2004,"3","miércoles",mar. 2004,31
"9380",2004-03-18,138383434.39,143928702.39,40300,5585568,NA,2004,"3","jueves",mar. 2004,31
"9381",2004-03-19,137482819.19,142971441.81,117010,5605632.62,NA,2004,"3","viernes",mar. 2004,31
"9382",2004-03-20,128805487.41,134388849.76,19290,5602652.35,NA,2004,"3","sábado",mar. 2004,31
"9383",2004-03-21,113550797.21,119138382.69,41360,5628945.48,NA,2004,"3","domingo",mar. 2004,31
"9384",2004-03-22,114216521.93,119761291.42,38670,5583439.49,NA,2004,"3","lunes",mar. 2004,31
"9385",2004-03-23,132578256.29,138091316.22,45220,5558279.93,NA,2004,"3","martes",mar. 2004,31
"9386",2004-03-24,136111564.99,141602368.55,57500,5548303.56,NA,2004,"3","miércoles",mar. 2004,31
"9387",2004-03-25,135620621.57,141093417.65,124020,5596816.08,NA,2004,"3","jueves",mar. 2004,31
"9388",2004-03-26,135287461.58,140622861.61,257010,5592410.03,NA,2004,"3","viernes",mar. 2004,31
"9389",2004-03-27,126499361.87,131185419.77,164860,4850917.9,NA,2004,"3","sábado",mar. 2004,31
"9390",2004-03-28,112393092.56,117292673.75,46480,4946061.19,NA,2004,"3","domingo",mar. 2004,31
"9391",2004-03-29,131803770.95,137097420.05,62040,5355689.1,NA,2004,"3","lunes",mar. 2004,31
"9392",2004-03-30,134780510.12,140338317.87,57570,5615377.75,NA,2004,"3","martes",mar. 2004,31
"9393",2004-03-31,136210056.36,141722098.09,119480,5631521.73,NA,2004,"3","miércoles",mar. 2004,31
"9394",2004-04-01,133742133.3,138867714.96,244250,5369831.66,NA,2004,"4","jueves",abr. 2004,30
"9395",2004-04-02,133881301.76,139235289.32,119250,5473237.56,NA,2004,"4","viernes",abr. 2004,30
"9396",2004-04-03,125221249.74,130025714.13,79790,4884254.39,NA,2004,"4","sábado",abr. 2004,30
"9397",2004-04-04,111072308.64,115759861.73,270720,4958273.09,NA,2004,"4","domingo",abr. 2004,30
"9398",2004-04-05,131279463.35,136725892.5,124840,5571269.15,NA,2004,"4","lunes",abr. 2004,30
"9399",2004-04-06,134621649.77,140152588.93,21710,5552649.16,NA,2004,"4","martes",abr. 2004,30
"9400",2004-04-07,131815116.72,137208932.12,112320,5506135.4,NA,2004,"4","miércoles",abr. 2004,30
"9401",2004-04-08,109516051.88,114890795.97,160350,5535094.09,NA,2004,"4","jueves",abr. 2004,30
"9402",2004-04-09,101502085.58,106813740.2,289020,5600674.62,NA,2004,"4","viernes",abr. 2004,30
"9403",2004-04-10,113640473.58,119231199.3,30690,5621415.72,NA,2004,"4","sábado",abr. 2004,30
"9404",2004-04-11,110017460.23,115549260.77,36340,5568140.54,NA,2004,"4","domingo",abr. 2004,30
"9405",2004-04-12,133264903.38,138182577.91,248880,5166554.53,NA,2004,"4","lunes",abr. 2004,30
"9406",2004-04-13,135427436.21,140670894.31,235770,5479228.1,NA,2004,"4","martes",abr. 2004,30
"9407",2004-04-14,132616597.79,137728045.1,180590,5292037.31,NA,2004,"4","miércoles",abr. 2004,30
"9408",2004-04-15,130909758.5,135808093.22,235670,5134004.72,NA,2004,"4","jueves",abr. 2004,30
"9409",2004-04-16,130605642.33,135958237.71,142050,5494645.38,NA,2004,"4","viernes",abr. 2004,30
"9410",2004-04-17,124024935.82,129457488.19,151790,5584342.37,NA,2004,"4","sábado",abr. 2004,30
"9411",2004-04-18,112045157.03,117570457.49,45420,5570720.46,NA,2004,"4","domingo",abr. 2004,30
"9412",2004-04-19,130673700.12,135879774.5,133390,5339464.38,NA,2004,"4","lunes",abr. 2004,30
"9413",2004-04-20,132053255.77,137550858.84,66950,5564553.07,NA,2004,"4","martes",abr. 2004,30
"9414",2004-04-21,131229045.74,136724229.46,74410,5569593.72,NA,2004,"4","miércoles",abr. 2004,30
"9415",2004-04-22,133373171.28,138874474.06,80530,5581832.78,NA,2004,"4","jueves",abr. 2004,30
"9416",2004-04-23,130675142.18,136213085.56,41870,5579813.38,NA,2004,"4","viernes",abr. 2004,30
"9417",2004-04-24,122913145.29,128428231.06,42510,5557595.77,NA,2004,"4","sábado",abr. 2004,30
"9418",2004-04-25,110232921.43,115544177.02,251490,5562745.59,NA,2004,"4","domingo",abr. 2004,30
"9419",2004-04-26,129632458.96,133954799.28,45480,4369515.96,1695.64,2004,"4","lunes",abr. 2004,30
"9420",2004-04-27,132556640.24,132896434.14,221400,586867.91,25674.01,2004,"4","martes",abr. 2004,30
"9421",2004-04-28,132759273.68,134529542.66,313140,2338003.14,254594.16,2004,"4","miércoles",abr. 2004,30
"9422",2004-04-29,135637571.67,141057276.66,107430,5527134.99,NA,2004,"4","jueves",abr. 2004,30
"9423",2004-04-30,133666710.21,138660465.89,170390,5164145.68,NA,2004,"4","viernes",abr. 2004,30
"9424",2004-05-01,114235793.42,119713573.5,12960,5490740.08,NA,2004,"5","sábado",may. 2004,31
"9425",2004-05-02,108350018.37,113810848.37,146050,5606880,NA,2004,"5","domingo",may. 2004,31
"9426",2004-05-03,129736907.54,135064115.54,171960,5499168,NA,2004,"5","lunes",may. 2004,31
"9427",2004-05-04,133347828.02,138729156.02,162480,5543808,NA,2004,"5","martes",may. 2004,31
"9428",2004-05-05,132152353.33,137571453.22,144590,5563689.89,NA,2004,"5","miércoles",may. 2004,31
"9429",2004-05-06,134098705.21,139516288.79,111900,5529483.58,NA,2004,"5","jueves",may. 2004,31
"9430",2004-05-07,135771205.84,141136580.9,180660,5546035.06,NA,2004,"5","viernes",may. 2004,31
"9431",2004-05-08,127192952.19,127819760.87,34490,661831.55,532.87,2004,"5","sábado",may. 2004,31
"9432",2004-05-09,112389358.4,113124116.28,106590,842766.44,1418.56,2004,"5","domingo",may. 2004,31
"9433",2004-05-10,132589882.2,134391123.87,58900,2895278.41,1035136.74,2004,"5","lunes",may. 2004,31
"9434",2004-05-11,135291887.01,140651883.12,110020,5470016.11,NA,2004,"5","martes",may. 2004,31
"9435",2004-05-12,135372459.41,140793693.41,95950,5517184,NA,2004,"5","miércoles",may. 2004,31
"9436",2004-05-13,135338499.5,140333946.15,192640,5188086.65,NA,2004,"5","jueves",may. 2004,31
"9437",2004-05-14,135806364.01,141293524.89,91460,5578620.88,NA,2004,"5","viernes",may. 2004,31
"9438",2004-05-15,128092776.8,133268269.77,233030,5408522.97,NA,2004,"5","sábado",may. 2004,31
"9439",2004-05-16,112485931.62,117571241,196380,5281689.38,NA,2004,"5","domingo",may. 2004,31
"9440",2004-05-17,130282429.31,131161239.11,65120,943929.8,NA,2004,"5","lunes",may. 2004,31
"9441",2004-05-18,131247060.2,131658110,421800,832849.8,NA,2004,"5","martes",may. 2004,31
"9442",2004-05-19,131196957.08,133684653.21,155340,2643036.13,NA,2004,"5","miércoles",may. 2004,31
"9443",2004-05-20,130368773.8,132421967.8,175670,2233376,4512,2004,"5","jueves",may. 2004,31
"9444",2004-05-21,131658311.26,136714736.01,62150,5118574.75,NA,2004,"5","viernes",may. 2004,31
"9445",2004-05-22,124340719.68,129490047.91,46750,5196078.23,NA,2004,"5","sábado",may. 2004,31
"9446",2004-05-23,109488527.64,114982461.64,62130,5556064,NA,2004,"5","domingo",may. 2004,31
"9447",2004-05-24,110662100.33,115885876.33,65420,5289196,NA,2004,"5","lunes",may. 2004,31
"9448",2004-05-25,131103704.62,136348104.22,64430,5525024,216194.4,2004,"5","martes",may. 2004,31
"9449",2004-05-26,132302877.75,136747357.75,838220,5532576,249876,2004,"5","miércoles",may. 2004,31
"9450",2004-05-27,131997961.62,136667336.42,623300,5542144,249469.2,2004,"5","jueves",may. 2004,31
"9451",2004-05-28,131225824.02,135871417.22,652530,5541728,243604.8,2004,"5","viernes",may. 2004,31
"9452",2004-05-29,123022158.29,127868181.49,454010,5533216,233182.8,2004,"5","sábado",may. 2004,31
"9453",2004-05-30,110380594.52,115302740.12,449070,5597184,225968.4,2004,"5","domingo",may. 2004,31
"9454",2004-05-31,129566240.64,133101604.41,173500,3911551.37,202687.6,2004,"5","lunes",may. 2004,31
"9455",2004-06-01,130912112.97,131066119.08,84310,266695.46,28379.35,2004,"6","martes",jun. 2004,30
"9456",2004-06-02,129981689.96,131086954.56,25650,2089964.55,959049.95,2004,"6","miércoles",jun. 2004,30
"9457",2004-06-03,133442583.49,134532954.97,33960,2197968.43,1073636.95,2004,"6","jueves",jun. 2004,30
"9458",2004-06-04,133872689.8,136645280.33,16430,3402400,613379.47,2004,"6","viernes",jun. 2004,30
"9459",2004-06-05,124911995.75,124972793.69,199330,1469166.09,1209038.15,2004,"6","sábado",jun. 2004,30
"9460",2004-06-06,110308378.96,108914621.5,28420,742025.82,2107363.28,2004,"6","domingo",jun. 2004,30
"9461",2004-06-07,130311111.53,133039891.41,60000,3318270.81,529490.93,2004,"6","lunes",jun. 2004,30
"9462",2004-06-08,134101577.98,136964456.56,127870,3557673.94,566925.36,2004,"6","martes",jun. 2004,30
"9463",2004-06-09,132230740.77,135164171.79,165740,3553223.24,454052.22,2004,"6","miércoles",jun. 2004,30
"9464",2004-06-10,133508210.4,136753053.63,12780,3257772.87,149.64,2004,"6","jueves",jun. 2004,30
"9465",2004-06-11,133940028.54,136450438.13,84110,2966168.31,371648.72,2004,"6","viernes",jun. 2004,30
"9466",2004-06-12,125035584.36,124785519.12,123290,954825.66,1081600.9,2004,"6","sábado",jun. 2004,30
"9467",2004-06-13,111157171.81,108938691.57,84750,611806.28,2745536.52,2004,"6","domingo",jun. 2004,30
"9468",2004-06-14,111653307.78,113061250.19,100790,1668353.77,159621.36,2004,"6","lunes",jun. 2004,30
"9469",2004-06-15,131614232.6,133122446.22,57590,1761963.54,196159.92,2004,"6","martes",jun. 2004,30
"9470",2004-06-16,133475078.92,135952286.61,38990,2523886.97,7689.28,2004,"6","miércoles",jun. 2004,30
"9471",2004-06-17,134872710.2,137096453.62,83060,2306803.42,NA,2004,"6","jueves",jun. 2004,30
"9472",2004-06-18,135000375.31,137619776.75,565420,3184821.44,NA,2004,"6","viernes",jun. 2004,30
"9473",2004-06-19,127843767.75,128658928.16,573240,1389010.13,609.72,2004,"6","sábado",jun. 2004,30
"9474",2004-06-20,110367077.73,110673531.89,535730,845425.27,3241.11,2004,"6","domingo",jun. 2004,30
"9475",2004-06-21,110382336.21,112079827.21,510180,2275066.38,67395.38,2004,"6","lunes",jun. 2004,30
"9476",2004-06-22,131644511.93,133274773.01,201600,2298302.7,466441.62,2004,"6","martes",jun. 2004,30
"9477",2004-06-23,134239600.08,136120407.35,628400,2523540.05,14332.78,2004,"6","miércoles",jun. 2004,30
"9478",2004-06-24,134909429.9,137599505.42,474400,3164475.52,NA,2004,"6","jueves",jun. 2004,30
"9479",2004-06-25,135420431.43,138478449.26,31420,3089437.83,NA,2004,"6","viernes",jun. 2004,30
"9480",2004-06-26,127970894.65,129528926.4,7960,1566717.54,725.79,2004,"6","sábado",jun. 2004,30
"9481",2004-06-27,113765656.16,114491138.41,137080,864339.06,1776.81,2004,"6","domingo",jun. 2004,30
"9482",2004-06-28,131538437.17,132054554.21,92230,1545235.04,936888,2004,"6","lunes",jun. 2004,30
"9483",2004-06-29,133161717.24,133588886.17,30190,1336515.96,879157.03,2004,"6","martes",jun. 2004,30
"9484",2004-06-30,134019598.55,135050819.61,105540,2268382.54,1131621.48,2004,"6","miércoles",jun. 2004,30
"9485",2004-07-01,132569496.83,133696357.25,66040,2301508.21,1108607.79,2004,"7","jueves",jul. 2004,31
"9486",2004-07-02,132160913.29,134919513.97,216550,2993594.06,18443.38,2004,"7","viernes",jul. 2004,31
"9487",2004-07-03,124116924.43,125585611.36,86740,1572290.31,16863.38,2004,"7","sábado",jul. 2004,31
"9488",2004-07-04,108432539.25,109172019.36,204010,948254.11,4764,2004,"7","domingo",jul. 2004,31
"9489",2004-07-05,110086876.49,112411088.12,423910,2753584.11,5462.48,2004,"7","lunes",jul. 2004,31
"9490",2004-07-06,129286633.58,132052355.9,137330,2906024.59,2972.27,2004,"7","martes",jul. 2004,31
"9491",2004-07-07,131007867.51,133670924.22,271940,2938282.08,3285.37,2004,"7","miércoles",jul. 2004,31
"9492",2004-07-08,130764898.38,132414457.62,294650,2921939.53,977730.29,2004,"7","jueves",jul. 2004,31
"9493",2004-07-09,131927981.81,134362807.83,61170,2723715.65,227719.63,2004,"7","viernes",jul. 2004,31
"9494",2004-07-10,125237567.65,125230705.14,106080,1295996.57,1196779.08,2004,"7","sábado",jul. 2004,31
"9495",2004-07-11,111994378.61,116480602.4,196390,4682613.79,NA,2004,"7","domingo",jul. 2004,31
"9496",2004-07-12,132158177.8,137467984.73,146510,5456316.93,NA,2004,"7","lunes",jul. 2004,31
"9497",2004-07-13,133138093.21,138553099.01,116070,5531075.8,NA,2004,"7","martes",jul. 2004,31
"9498",2004-07-14,132039532.42,137449475.8,197610,5607553.38,NA,2004,"7","miércoles",jul. 2004,31
"9499",2004-07-15,132633454.41,138155909.47,79290,5601745.06,NA,2004,"7","jueves",jul. 2004,31
"9500",2004-07-16,131941338.97,137062776.03,42720,5164157.06,NA,2004,"7","viernes",jul. 2004,31
"9501",2004-07-17,124713774.47,130215079.55,66870,5568175.08,NA,2004,"7","sábado",jul. 2004,31
"9502",2004-07-18,109975807.93,112262795.74,149680,2436667.81,NA,2004,"7","domingo",jul. 2004,31
"9503",2004-07-19,127035409.32,128607626.21,52450,2270079.23,645412.34,2004,"7","lunes",jul. 2004,31
"9504",2004-07-20,116371387.15,119162994.14,143570,2947210.18,12033.19,2004,"7","martes",jul. 2004,31
"9505",2004-07-21,133640711.57,136618012.28,111170,3088470.71,NA,2004,"7","miércoles",jul. 2004,31
"9506",2004-07-22,133388588.15,136856432.08,132140,3624655.93,24672,2004,"7","jueves",jul. 2004,31
"9507",2004-07-23,133545161.56,138306442.69,24910,5608983.13,822792,2004,"7","viernes",jul. 2004,31
"9508",2004-07-24,125991273.58,131552629.86,23640,5584996.28,NA,2004,"7","sábado",jul. 2004,31
"9509",2004-07-25,112754343.66,118231244.39,123740,5600640.73,NA,2004,"7","domingo",jul. 2004,31
"9510",2004-07-26,132195003.5,137710682.19,67310,5582988.69,NA,2004,"7","lunes",jul. 2004,31
"9511",2004-07-27,134727198.57,138560983.67,35150,3868935.1,NA,2004,"7","martes",jul. 2004,31
"9512",2004-07-28,133838708.32,136575444.52,355370,3092106.2,NA,2004,"7","miércoles",jul. 2004,31
"9513",2004-07-29,132473935.76,134842875.55,129620,3084244.29,585684.5,2004,"7","jueves",jul. 2004,31
"9514",2004-07-30,132824599.41,135832293.45,87280,3094974.04,NA,2004,"7","viernes",jul. 2004,31
"9515",2004-07-31,124477575.61,124195168.35,930670,824545.28,176282.54,2004,"7","sábado",jul. 2004,31
"9516",2004-08-01,110569633.47,109187131.67,182930,582131.1,1781702.9,2004,"8","domingo",ago. 2004,31
"9517",2004-08-02,130777815.15,132673225.58,22350,2492997.56,575237.13,2004,"8","lunes",ago. 2004,31
"9518",2004-08-03,133869102.12,135611204.94,31540,1777449.03,3806.21,2004,"8","martes",ago. 2004,31
"9519",2004-08-04,135279906.98,137090543.5,28270,2694004.92,855098.4,2004,"8","miércoles",ago. 2004,31
"9520",2004-08-05,135097717.53,137207512.08,348400,3174100.63,715906.08,2004,"8","jueves",ago. 2004,31
"9521",2004-08-06,133925068.39,136014076,16550,3285838.76,1180281.15,2004,"8","viernes",ago. 2004,31
"9522",2004-08-07,117543126.25,117892745.59,131540,1418955.18,937795.84,2004,"8","sábado",ago. 2004,31
"9523",2004-08-08,111231715.04,110163627.4,231190,591775.14,1428672.78,2004,"8","domingo",ago. 2004,31
"9524",2004-08-09,132931023.52,133935670.75,122240,2532525.23,1405638,2004,"8","lunes",ago. 2004,31
"9525",2004-08-10,134919747.22,135706645.66,217020,2112447.91,1108529.47,2004,"8","martes",ago. 2004,31
"9526",2004-08-11,134629436.42,135792080.39,235940,2298841.55,900257.58,2004,"8","miércoles",ago. 2004,31
"9527",2004-08-12,136226465.43,138812969.46,262980,3043605.62,194121.59,2004,"8","jueves",ago. 2004,31
"9528",2004-08-13,136339182.6,141423249.53,230820,5518046.93,203160,2004,"8","viernes",ago. 2004,31
"9529",2004-08-14,127939522.15,132868148.88,390070,5318696.73,NA,2004,"8","sábado",ago. 2004,31
"9530",2004-08-15,113538413.87,119026579.87,141850,5630016,NA,2004,"8","domingo",ago. 2004,31
"9531",2004-08-16,113944328.12,119426088.12,123200,5604960,NA,2004,"8","lunes",ago. 2004,31
"9532",2004-08-17,135368824.11,140800020.11,103940,5535136,NA,2004,"8","martes",ago. 2004,31
"9533",2004-08-18,137156405.87,142365131.87,327050,5535776,NA,2004,"8","miércoles",ago. 2004,31
"9534",2004-08-19,139627643.6,144933329.6,235050,5540736,NA,2004,"8","jueves",ago. 2004,31
"9535",2004-08-20,138742663.8,143701919.8,60200,5549664,530208,2004,"8","viernes",ago. 2004,31
"9536",2004-08-21,129942504.87,131146829.67,13200,1815409.01,597884.21,2004,"8","sábado",ago. 2004,31
"9537",2004-08-22,115754001.41,120667764.46,340800,5566707.05,312144,2004,"8","domingo",ago. 2004,31
"9538",2004-08-23,136245294.04,141059446.04,37920,5583136,731064,2004,"8","lunes",ago. 2004,31
"9539",2004-08-24,136911108.94,142296098.94,119890,5584128,79248,2004,"8","martes",ago. 2004,31
"9540",2004-08-25,136828140.65,142256514.65,132330,5560704,NA,2004,"8","miércoles",ago. 2004,31
"9541",2004-08-26,137315066.41,142806438.41,48820,5540192,NA,2004,"8","jueves",ago. 2004,31
"9542",2004-08-27,137602999.39,140904266.06,112920,3834434.16,420247.49,2004,"8","viernes",ago. 2004,31
"9543",2004-08-28,127689613.5,133042303.7,238360,5591050.2,NA,2004,"8","sábado",ago. 2004,31
"9544",2004-08-29,112621041.2,117881009.2,150920,5616448,205560,2004,"8","domingo",ago. 2004,31
"9545",2004-08-30,132067850.71,137381156.71,254150,5567456,NA,2004,"8","lunes",ago. 2004,31
"9546",2004-08-31,134581850.29,139926078.64,20700,5364931.95,3.6,2004,"8","martes",ago. 2004,31
"9547",2004-09-01,134629262.42,140170580.52,64090,5605408.1,NA,2004,"9","miércoles",sept. 2004,30
"9548",2004-09-02,136940090.47,141295282.18,1276680,5690791.71,58920,2004,"9","jueves",sept. 2004,30
"9549",2004-09-03,137562266.72,142715341.55,234580,5609870.83,222216,2004,"9","viernes",sept. 2004,30
"9550",2004-09-04,128147342.16,131128185.91,193280,3346611.43,172487.68,2004,"9","sábado",sept. 2004,30
"9551",2004-09-05,112742851.71,111385231.25,259720,327797.14,1425697.6,2004,"9","domingo",sept. 2004,30
